Apellido Paterno,Apellido Materno,Nombre,Nivel,Institución de Adscripción,Área del Conocimiento
ROLDAN,PENSADO,EDGARDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROLDAN,ROLDAN,GABRIEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROLDAN,MARIN,RODRIGO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
ROMAN,ZUÑIGA,CARLOS GERARDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMAN,LOPEZ,JESUS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMERO,ALVAREZ,IRMA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROMERO,AVILA,MA. TERESA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROMERO,AVILA,MARGARITA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROMERO,RODRIGUEZ,ALBA ICXIUH,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROMERO,CAMARENA,DAVID RENE,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROMERO,PEREZ,ATMIR,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
ROMERO,ROCHIN,VICTOR MANUEL,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMERO,sin apellido Materno,FRANCISCO MARTIN,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMERO,CENTENO,ROSARIO DE LOURDES,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMERO,VARGAS,DAVID GUILLERMO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMERO,GALVAN,JOSE RUBEN,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROMERO,IBARRA,MARIA EUGENIA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROMERO,SOTELO,MARIA EUGENIA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROMERO,SANDOVAL,ROBERTO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROMERO,MARTINEZ,MARTIN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
ROMEU,CASAJUANA,LUIS DAVID FERNANDO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMO,TRUJILLO,RANULFO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROMO,GARCIA,SALVADOR,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
ROMO,HERRERA,JOSE MANUEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROMO,ORGANISTA,MIGUEL PEDRO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
ROMO,AREVALO,ENRIQUE,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
ROMO DE VIVAR,ROMO,ALFONSO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RONCERET,sin apellido Materno,ARNAUD JACQUES MARCEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROQUERO,TEJEDA,PEDRO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
ROS,BOSCH,JAIME FRANCISCO JAVIER,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
ROSA,sin apellido Materno,CARLO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROSADO,SOLIS,MARGARITA EUGENIA DEL SOC,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROSADO,MENDEZ,IVAN MIGUEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROSADO,PEREZ,JUANA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
ROSALES,LEDEZMA,CARLOS,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSALES,REYES,ROBERTO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSALES,IBAÑEZ,RAUL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
ROSALES,PEREZ,JOSE CARLOS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
ROSALES,GONZALEZ,ERNESTO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROSALES,GARCIA,ARMANDO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROSAS,PEREZ,IRMA AURORA,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSAS,LOPEZ,ULISES YUNUEN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSAS,ARELLANO,ABRAHAM,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSAS,RAMIREZ,DANIEL GENARO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSAS,SANTIAGO,PAUL,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSAS,VAZQUEZ,CARLOS,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
ROSAS,GONZALEZ,MARIA CRISTINA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
ROSAS,ABURTO,ALBERTO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
ROSELL,GARCIA,JULIETA ALEJANDRA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSELLO,SOBERON,ESTELA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROSENBAUM,EMIR,TAMARA LUTI,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSENBAUM,PITLUCK,MARCOS,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROSENBLUETH,LAGUETTE,MONICA TERESA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSENBLUETH,LAGUETTE,JAVIER FERNANDO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROSENBLUETH,LAGUETTE,DAVID ARTURO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
ROSENSTEIN,AZOULAY,YVONNE JANE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
ROSETE,VERGES,FERNANDO ANTONIO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
ROSETE,AGUILAR,MARTHA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROSETTI,SCIUTTO,MARCOS FRANCISCO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
ROSSI,PAPISCA,ANNUNZIATA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROSSI,POOL,ROMAN,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
ROUBINA,MILNER,EVGUENIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROUGON,CARDOSO,DULCE ALEJANDRA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
ROVIRA,GASPAR,MARIA DEL CARMEN,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
ROY,sin apellido Materno,PRIYADARSI DEBAJYOTI,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
ROZENEL,DOMENELLA,SERGIO SANTIAGO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUBIAL,GARCIA,ANTONIO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUBIO,LIGHT BOURN,JULIETA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUBIO,LOZANO,MARIA SALUD,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
RUBIO,VEGA,BLANCA AURORA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUBIO,CARRIQUIRIBORDE,IGNACIO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUBIO,MONTIEL,CHRISTIAN,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUBIO,HERRERA,AMADA INES,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUBO,sin apellido Materno,YURIY,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUDIÑO,PIÑERA,ENRIQUE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUEDA,OROZCO,PAVEL ERNESTO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUEDA,ABAD,JOSE CLEMENTE,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUEDA,DIAZ DEL CAMPO,RAUL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUEDA,BELTRAN,MARIO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUELAS,MAYORGA,ROBERTO ALEJANDRO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUFINO,FELIPE,ERNESTO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUGERIO,TAPIA,JUAN PABLO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,AZUARA,LENA,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUIZ,ORDAZ,BLANCA HAYDE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUIZ,TERAN,FRANCISCO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUIZ,VILLAFAN,BEATRIZ,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
RUIZ,Y DURAN,CLEMENTE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUIZ,NAPOLES,PABLO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUIZ,RIVERA,NAXHELLI,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUIZ,SUAREZ,LUIS GERARDO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,CHAVARRIA,GERARDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,TREJO,CESAR GUSTAVO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,HUERTA,ESTHER AURORA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,ZEPEDA,JUAN MIGUEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,HERNANDEZ,GABRIEL,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,FERNANDEZ,ANA CAROLINA,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ,GUTIERREZ,ROSAURA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,GARCIA,CLAUDIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,GARCIA,IVAN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,SOTELO,MARIO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,CARRILLO,EDGARDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,LOPEZ,CINTHIA FABIOLA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUIZ,SCHNEIDER,ELFEGO GUILLERMO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
RUIZ,GOMEZ,SONIA ELDA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
RUIZ,HUERTA,LEOPOLDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
RUIZ,BALTAZAR,ALVARO DE JESUS,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
RUIZ,MERCADO,ILSE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
RUIZ,CONTRERAS,ALEJANDRA EVELYN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
RUIZ DE OÑA,PLAZA,CELIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
RUIZ VELASCO,ACOSTA,SILVIA,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUIZ VELAZCO,SANCHEZ,ENRIQUE,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUSSELL,BARNARD,JANE MARGARET,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
RUVALCABA,SIL,JOSE LUIS,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
RUZ,SOSA,MARIO HUMBERTO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SAAB,RINCON,GLORIA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SAAVEDRA,DURAN,RAFAEL SIMITRIO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SAAVEDRA,GARCIA,MARIA LUISA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
SABIN,sin apellido Materno,LAURENCE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SABINA,CISCAR,FEDERICO JUAN,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SAENZ,VALADEZ,EDITH CORINA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SAENZ,GONZALEZ,MARIA OLGA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SAFDIE,KANAN,MARGARITA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
SAGOLS,SALES,LIZBETH MARGARITA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SAHAGUN,RUIZ,ALFREDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
SAHAGUN,SANCHEZ,DANIEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SAHU,sin apellido Materno,SARIRA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SAINT MARTIN,POSADA,HUMBERTO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SAINZ,VIDAL,ARIANEE,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALAIZA,SUAZO,NORMA LILIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
SALAS,LIZANA,RODOLFO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALAS,VIDAL,ENRIQUE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALAS,GONZALEZ,EMMANUEL GERARDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
SALAS,CASALES,LUIS,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALAS,DE LEON,DAVID ALBERTO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALAS,QUINTANAL,HERNAN JAVIER,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALAS,ALVARADO,MANUEL,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALAS,CASTILLO,PEDRO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
SALAS,REYES,ANTONIO ENRIQUE,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: INGENIERÍAS
SALAS PORRAS,SOULE,MARIA ALEJANDRA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
SALAZAR,CHAVEZ,GERARDO ADOLFO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALAZAR,GONZALEZ,JORGE ALBERTO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALAZAR,UGARTE,PEDRO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
SALAZAR,LOPEZ,CESAR ARMANDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
SALAZAR,FLORES,YURI,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALAZAR,PERALTA,ANA MARIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALAZAR,SCHETTINO,PAZ MARIA SILVIA,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
SALAZAR,MARTINEZ,ANA MARIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
SALCEDA,SACANELLES,ROCIO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALCEDO,PINTOS,ROBERTO RENE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALCEDO,GONZALEZ,DARA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALCEDO,AQUINO,JOSE ALEJANDRO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALDAÑA,AHUACTZI,ZEUS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALDAÑA,SERRANO,JAVIER,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
SALDAÑA,GONZALEZ,JUAN JOSE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALGADO,MALDONADO,GUILLERMO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALGADO,OSORIO,HELADIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALGADO,BARRAGAN,JOSE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALGADO,HERNANDEZ,ELIGIO GABRIEL,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
SALGADO,LUGO,HOLJES,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS
SALGADO,RODRIGUEZ,MARCELO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: FISICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA
SALGADO,RUELAS,SILVIA MONICA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALGUERO,VELAZQUEZ,MARIA ALEJANDRA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: HUMANIDADES Y CIENCIAS DE LA CONDUCTA
SALIN,PASCUAL,RAFAEL JESUS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: MEDICINA Y CIENCIAS DE LA SALUD
SALINAS,JAZMIN,NOHEMI,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: BIOLOGÍA Y QUÍMICA
SALINAS,ARREORTUA,LUIS ALBERTO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: CIENCIAS SOCIALES
